fixture_name,iters,time_ms_median,time_ms_min,time_ms_max,max_slack_vs_ln,nodes_compared,pass,all_times_ms
A1_chain_d3_N50,5,14,14,14,0.000354,60,true,14
A1_chain_d5_N20,4,9,9,9,0.001905,100,true,9
A1_chain_d5_N50,5,20,20,20,0.000354,100,true,20
A1_chain_d5_N100,5,50,50,50,0.000350,100,true,50
A1_chain_d8_N50,5,32,32,32,0.000400,160,true,32
A2_multiclassA_2refs_loadLow_N20,2,10,10,10,0.002362,65,true,10
A2_multiclassA_2refs_loadHigh_N20,2,10,10,10,0.000827,65,true,10
A2_multiclassA_2refs_loadLow_N50,2,2,2,2,0.008834,65,true,2
A2_multiclassA_2refs_loadHigh_N50,2,3,3,3,0.002792,65,true,3
A2_multiclassB_2refs_demands_3to1_N20,2,9,9,9,0.027154,65,true,9
A2_multiclassB_2refs_demands_5to1_N20,2,9,9,9,0.035557,65,true,9
A2_multiclassB_2refs_demands_3to1_N50,2,2,2,2,0.009364,65,true,2
A2_multiclassB_2refs_demands_5to1_N50,2,2,2,2,0.009912,65,true,2
A2_multiclassC_2refs_think_2to1_N20,2,9,9,9,0.014538,65,true,9
A2_multiclassC_2refs_think_4to1_N20,2,5,5,5,0.040825,65,true,5
A2_multiclassC_2refs_think_2to1_N50,2,2,2,2,0.008283,65,true,2
A2_multiclassC_2refs_think_4to1_N50,2,2,2,2,0.016165,65,true,2
A3_multiserver_c2_loadLow,4,1,1,1,0.036386,40,true,1
A3_multiserver_c2_loadMedium,4,1,1,1,0.027184,40,true,1
A3_multiserver_c2_loadHigh,4,1,1,1,0.017801,40,true,1
A3_multiserver_c4_loadLow,4,1,1,1,0.014844,40,true,1
A3_multiserver_c4_loadMedium,4,1,1,1,0.013128,40,true,1
A3_multiserver_c4_loadHigh,5,1,1,1,0.000948,40,true,1
A3_multiserver_c8_loadLow,4,1,1,1,0.010586,40,true,1
A3_multiserver_c8_loadMedium,5,1,1,1,0.001305,40,true,1
A3_multiserver_c8_loadHigh,5,1,1,1,0.001134,40,true,1
A4_threeTier_multiclass,6,4,4,4,0.012657,85,true,4
A4_multiclass_multiserver,2,2,2,2,0.111505,65,true,2
A4_multiclass_multientry,2,2,2,2,0.057472,90,true,2
A4_chainPlusFanout,9,6,6,6,0.892897,105,true,6
A4_webApplication,2,2,2,2,0.358173,85,true,2
A4_databaseBackend,5,2,2,2,0.003363,80,true,2
A4_threeTier_sequence,2,1,1,1,0.000000,0,true,1
A4_parallelService_andFork,2,1,1,1,0.000000,0,true,1
A4_retryLoop,5,2,2,2,0.000000,0,true,2
A4_replyThenLog,3,1,1,1,0.000000,0,true,1
A5_orForkUneven,5,1,1,1,0.000000,0,true,1
A5_orForkThreeWay,5,1,1,1,0.000000,0,true,1
A5_andForkThreeWay,2,1,1,1,0.000000,0,true,1
A5_andForkMultiAct,2,1,1,1,0.000000,0,true,1
A5_seqMultiEntry,4,1,1,1,0.000000,0,true,1
A5_replyAtBound,3,1,1,1,0.000000,0,true,1
A5_combinedDag,2,1,1,1,0.000000,0,true,1
A5_multiclassAndFork,2,1,1,1,0.000000,0,true,1
B_scaleAxis_tasks5_chain,5,4,4,4,0.000669,100,true,4
B_scaleAxis_tasks10_chain,5,7,7,7,0.003860,200,true,7
B_scaleAxis_tasks20_chain,5,22,22,22,0.090018,400,true,22
B_scaleAxis_tasks40_chain,5,68,68,68,0.044385,800,true,68
B_scaleAxis_tasks60_chain,5,152,152,152,0.063277,1200,true,152
B_scaleAxis_tasks5_fanout,9,6,6,6,2.408655,100,false,6
B_scaleAxis_tasks10_fanout,9,12,12,12,2.416755,200,false,12
B_scaleAxis_tasks20_fanout,9,29,29,29,1.107278,400,false,29
B_scaleAxis_tasks40_fanout,8,95,95,95,0.000000,0,true,95
B_scaleAxis_tasks60_fanout,8,258,258,258,0.000000,0,true,258
C1_fanOut2_caller_c1,8,1,1,1,0.390116,60,true,1
C1_fanOut2_caller_c2,8,3,3,3,0.390116,60,true,3
C1_fanOut3_caller_c1,8,3,3,3,0.346833,80,true,3
C1_fanOut3_caller_c2,8,3,3,3,0.346833,80,true,3
C1_fanOut4_caller_c1,8,3,3,3,0.307685,100,true,3
C1_fanOut4_caller_c2,8,3,3,3,0.307685,100,true,3
C2_infTaskSimple,2,0,0,0,0.000000,40,true,0
C2_infTaskShared,2,1,1,1,0.000000,65,true,1
C2_infTaskDeep,2,1,1,1,0.000001,80,true,1
C3_multiclassMultiEntry_2refs,2,1,1,1,0.035019,65,true,1
C3_multiclassMultiEntry_3refs,2,1,1,1,0.298966,90,true,1
C3_multiclassMultiEntry_asymmetric,2,1,1,1,0.062914,65,true,1
C4_nearSaturation,3,0,0,0,0.463438,40,true,0
C4_predicateThreshold,2,0,0,0,0.000000,40,true,0
C4_lowDemand,3,0,0,0,0.000002,40,true,0
C5_satFanout_tasks5,44,12,12,12,0.000000,0,true,12
C5_satFanout_tasks10,13,10,10,10,0.000000,0,true,10
C5_satFanout_tasks20,9,20,20,20,0.000000,0,true,20
C5_satFanoutCaller_w2,22,6,6,6,0.000000,0,true,6
C5_satFanoutCaller_w3,26,10,10,10,0.000000,0,true,10
C5_satFanoutCaller_w4,30,15,15,15,0.000000,0,true,15
C6_andForkPsHost,3,0,0,0,0.000000,0,true,0
C7_deepChainMultiCall,5,6,6,6,0.000000,0,true,6
C7_deepChainAllExp,3,4,4,4,0.000000,0,true,4
