fixture_name,iters,time_ms_median,time_ms_min,time_ms_max,max_slack_vs_ln,nodes_compared,pass,all_times_ms
A1_chain_d3_N50,6,18,16,27,0.019656,60,true,16|17|27|18|20
A1_chain_d5_N20,6,11,9,12,0.027567,100,true,11|11|9|12|10
A1_chain_d5_N50,6,41,32,44,0.019656,100,true,43|41|44|34|32
A1_chain_d5_N100,6,61,60,63,0.017124,100,true,61|60|63|61|61
A1_chain_d8_N50,6,36,33,37,0.019653,160,true,37|36|33|36|37
A2_multiclassA_2refs_loadLow_N20,2,12,11,15,0.002362,65,true,14|15|12|12|11
A2_multiclassA_2refs_loadHigh_N20,2,13,10,26,0.000827,65,true,17|13|26|10|13
A2_multiclassA_2refs_loadLow_N50,2,3,2,3,0.008834,65,true,3|2|3|3|3
A2_multiclassA_2refs_loadHigh_N50,2,2,2,3,0.002792,65,true,3|2|2|2|2
A2_multiclassB_2refs_demands_3to1_N20,2,11,10,15,0.027154,65,true,11|10|11|11|15
A2_multiclassB_2refs_demands_5to1_N20,2,10,10,15,0.035557,65,true,10|10|10|14|15
A2_multiclassB_2refs_demands_3to1_N50,2,2,2,2,0.009364,65,true,2|2|2|2|2
A2_multiclassB_2refs_demands_5to1_N50,2,2,1,2,0.009912,65,true,1|2|2|1|2
A2_multiclassC_2refs_think_2to1_N20,2,10,9,16,0.016402,65,true,9|10|9|16|10
A2_multiclassC_2refs_think_4to1_N20,2,11,9,18,0.052370,65,true,10|9|18|12|11
A2_multiclassC_2refs_think_2to1_N50,2,1,1,3,0.008722,65,true,2|1|3|1|1
A2_multiclassC_2refs_think_4to1_N50,2,1,1,2,0.017487,65,true,1|1|1|2|1
A3_multiserver_c2_loadLow,3,1,1,2,383.001986,40,false,2|1|1|1|1
A3_multiserver_c2_loadMedium,3,1,1,2,190.259569,40,false,1|1|1|2|1
A3_multiserver_c2_loadHigh,3,1,1,2,113.953074,40,false,2|1|2|1|1
A3_multiserver_c4_loadLow,3,1,1,1,180.253916,40,false,1|1|1|1|1
A3_multiserver_c4_loadMedium,3,1,1,2,95.125380,40,false,1|1|1|1|2
A3_multiserver_c4_loadHigh,6,3,3,3,0.033616,40,true,3|3|3|3|3
A3_multiserver_c8_loadLow,3,3,3,4,181.333520,40,false,3|4|3|3|3
A3_multiserver_c8_loadMedium,3,2,2,3,100.828234,40,false,3|2|2|2|2
A3_multiserver_c8_loadHigh,6,4,3,5,0.037992,40,true,4|5|3|4|3
A4_threeTier_multiclass,7,9,6,12,0.016693,85,true,6|6|9|10|12
A4_multiclass_multiserver,2,1,1,2,0.117630,65,true,2|1|1|1|1
A4_multiclass_multientry,2,1,1,2,0.059337,90,true,1|2|1|2|1
A4_chainPlusFanout,5,11,6,13,3846153862633607.000000,105,false,12|13|11|11|6
A4_webApplication,4,4,3,4,0.000000,85,true,4|4|3|4|3
A4_databaseBackend,4,7,7,8,3711560634209854.500000,80,false,7|7|8|7|7
