fixture_name,iters,time_ms_median,time_ms_min,time_ms_max,max_slack_vs_ln,nodes_compared,pass,all_times_ms
A1_chain_d3_N50,7,22,17,29,0.004918,60,true,25|29|22|17|17
A1_chain_d5_N20,7,16,16,24,0.006896,100,true,16|16|16|24|20
A1_chain_d5_N50,7,26,24,40,0.004918,100,true,31|26|40|25|24
A1_chain_d5_N100,7,25,24,29,0.004283,100,true,28|29|24|24|25
A1_chain_d8_N50,7,23,14,26,0.004915,160,true,21|24|26|14|23
A2_multiclassA_2refs_loadLow_N20,2,16,9,27,0.002362,65,true,9|16|17|15|27
A2_multiclassA_2refs_loadHigh_N20,2,15,14,20,0.000827,65,true,14|15|15|14|20
A2_multiclassA_2refs_loadLow_N50,2,3,3,4,0.008834,65,true,4|3|3|3|3
A2_multiclassA_2refs_loadHigh_N50,2,3,3,4,0.002792,65,true,3|3|3|4|3
A2_multiclassB_2refs_demands_3to1_N20,2,11,6,12,0.027154,65,true,12|11|11|7|6
A2_multiclassB_2refs_demands_5to1_N20,2,8,6,11,0.035557,65,true,8|10|11|6|7
A2_multiclassB_2refs_demands_3to1_N50,2,3,1,3,0.009364,65,true,2|3|3|3|1
A2_multiclassB_2refs_demands_5to1_N50,2,2,1,2,0.009912,65,true,2|1|1|2|2
A2_multiclassC_2refs_think_2to1_N20,2,7,6,9,0.016402,65,true,8|6|7|6|9
A2_multiclassC_2refs_think_4to1_N20,2,7,6,7,0.052370,65,true,6|7|7|7|7
A2_multiclassC_2refs_think_2to1_N50,2,2,1,4,0.008722,65,true,2|2|4|1|1
A2_multiclassC_2refs_think_4to1_N50,2,1,1,2,0.017487,65,true,1|1|1|1|2
A3_multiserver_c2_loadLow,3,1,1,1,383.001986,40,false,1|1|1|1|1
A3_multiserver_c2_loadMedium,3,0,0,1,190.259569,40,false,0|1|0|0|0
A3_multiserver_c2_loadHigh,3,1,0,1,113.953074,40,false,1|1|1|0|1
A3_multiserver_c4_loadLow,3,0,0,1,180.253916,40,false,1|0|0|0|1
A3_multiserver_c4_loadMedium,3,1,0,1,95.125380,40,false,1|0|1|1|1
A3_multiserver_c4_loadHigh,6,1,1,1,0.033616,40,true,1|1|1|1|1
A3_multiserver_c8_loadLow,3,1,1,1,181.333520,40,false,1|1|1|1|1
A3_multiserver_c8_loadMedium,3,1,1,1,100.828234,40,false,1|1|1|1|1
A3_multiserver_c8_loadHigh,7,1,1,1,0.009498,40,true,1|1|1|1|1
A4_threeTier_multiclass,8,3,3,4,0.007535,85,true,3|3|4|4|3
A4_multiclass_multiserver,2,1,1,2,0.117630,65,true,1|2|2|1|1
A4_multiclass_multientry,2,2,1,2,0.059337,90,true,2|2|2|2|1
A4_chainPlusFanout,5,4,4,5,3846153862633607.000000,105,false,4|5|4|4|5
