fixture_name,iters,time_ms_median,time_ms_min,time_ms_max,max_slack_vs_ln,nodes_compared,pass,all_times_ms
A1_chain_d3_N50,5,13,10,19,0.000343,60,true,15|19|13|12|10
A1_chain_d5_N20,5,9,8,12,0.001714,100,true,8|12|12|8|9
A1_chain_d5_N50,5,27,23,33,0.000343,100,true,24|23|31|27|33
A1_chain_d5_N100,3,21,21,38,0.001693,100,true,38|36|21|21|21
A1_chain_d8_N50,5,28,15,31,0.000343,160,true,28|31|28|15|15
A2_multiclassA_2refs_loadLow_N20,2,15,12,21,0.002362,65,true,15|12|14|21|15
A2_multiclassA_2refs_loadHigh_N20,2,21,19,24,0.000827,65,true,21|24|19|19|21
A2_multiclassA_2refs_loadLow_N50,2,3,2,3,0.008834,65,true,2|3|3|3|2
A2_multiclassA_2refs_loadHigh_N50,2,2,2,7,0.002792,65,true,2|2|7|2|3
A2_multiclassB_2refs_demands_3to1_N20,2,6,5,9,0.027154,65,true,6|5|9|5|6
A2_multiclassB_2refs_demands_5to1_N20,2,6,6,7,0.035557,65,true,6|6|7|7|6
A2_multiclassB_2refs_demands_3to1_N50,2,2,1,2,0.009364,65,true,2|2|2|2|1
A2_multiclassB_2refs_demands_5to1_N50,2,1,1,2,0.009912,65,true,1|1|2|1|2
A2_multiclassC_2refs_think_2to1_N20,2,5,5,7,0.016402,65,true,5|6|7|5|5
A2_multiclassC_2refs_think_4to1_N20,2,6,5,7,0.052370,65,true,5|7|5|6|7
A2_multiclassC_2refs_think_2to1_N50,2,1,1,3,0.008722,65,true,1|1|3|1|1
A2_multiclassC_2refs_think_4to1_N50,2,1,1,2,0.017487,65,true,1|2|1|1|1
A3_multiserver_c2_loadLow,3,1,1,1,0.404289,40,true,1|1|1|1|1
A3_multiserver_c2_loadMedium,4,1,1,2,0.027184,40,true,2|1|1|1|1
A3_multiserver_c2_loadHigh,4,1,1,2,0.017801,40,true,1|2|2|1|1
A3_multiserver_c4_loadLow,4,1,1,1,0.014844,40,true,1|1|1|1|1
A3_multiserver_c4_loadMedium,4,1,1,1,0.013128,40,true,1|1|1|1|1
A3_multiserver_c4_loadHigh,4,1,1,1,0.010535,40,true,1|1|1|1|1
A3_multiserver_c8_loadLow,4,1,1,1,0.015003,40,true,1|1|1|1|1
A3_multiserver_c8_loadMedium,4,1,1,1,0.014500,40,true,1|1|1|1|1
A3_multiserver_c8_loadHigh,5,1,1,1,0.001134,40,true,1|1|1|1|1
A4_threeTier_multiclass,6,3,3,4,0.014544,85,true,3|4|3|3|3
A4_multiclass_multiserver,2,1,1,2,0.117630,65,true,2|1|1|1|1
A4_multiclass_multientry,2,2,1,2,0.059337,90,true,2|2|1|2|1
A4_chainPlusFanout,7,6,4,6,0.892896,105,true,6|6|5|6|4
A4_webApplication,4,2,2,3,0.000000,85,true,2|2|2|2|3
A4_databaseBackend,5,3,2,5,0.052143,80,true,2|4|5|3|3
A4_threeTier_sequence,4,2,2,2,0.000000,0,true,2|2|2|2|2
A4_parallelService_andFork,2,1,1,1,0.000000,0,true,1|1|1|1|1
A4_retryLoop,6,2,1,2,0.000000,0,true,2|2|2|2|1
A4_replyThenLog,3,1,1,2,0.000000,0,true,1|1|1|1|2
A5_orForkUneven,5,1,1,2,0.000000,0,true,2|1|1|1|1
A5_orForkThreeWay,5,1,1,2,0.000000,0,true,1|1|1|2|1
A5_andForkThreeWay,2,1,1,1,0.000000,0,true,1|1|1|1|1
A5_andForkMultiAct,2,1,1,1,0.000000,0,true,1|1|1|1|1
A5_seqMultiEntry,4,1,1,2,0.000000,0,true,1|1|1|2|1
A5_replyAtBound,3,1,1,1,0.000000,0,true,1|1|1|1|1
A5_combinedDag,2,1,1,1,0.000000,0,true,1|1|1|1|1
A5_multiclassAndFork,2,1,1,1,0.000000,0,true,1|1|1|1|1
B_scaleAxis_tasks5_chain,5,3,3,5,0.000622,100,true,5|4|3|3|3
B_scaleAxis_tasks10_chain,5,8,8,10,0.003241,200,true,8|8|10|9|8
B_scaleAxis_tasks20_chain,5,20,19,21,0.088912,400,true,20|20|20|19|21
B_scaleAxis_tasks40_chain,5,68,62,95,0.043901,800,true,68|68|95|64|62
B_scaleAxis_tasks60_chain,5,153,144,191,0.062172,1200,true,144|191|157|153|153
B_scaleAxis_tasks5_fanout,8,5,4,6,5.611444,100,false,4|5|6|5|5
B_scaleAxis_tasks10_fanout,8,11,10,13,9.316127,200,false,11|13|11|12|10
B_scaleAxis_tasks20_fanout,8,35,27,36,11.882587,400,false,27|35|35|27|36
B_scaleAxis_tasks40_fanout,8,142,125,189,0.000000,0,true,125|149|142|189|129
B_scaleAxis_tasks60_fanout,7,311,290,371,0.000000,0,true,290|371|329|311|291
C1_fanOut2_caller_c1,7,2,1,2,5.860080,60,false,2|2|2|1|1
C1_fanOut2_caller_c2,7,2,1,3,5.860080,60,false,3|2|3|2|1
C1_fanOut3_caller_c1,8,3,2,4,7.232366,80,false,2|3|4|3|2
C1_fanOut3_caller_c2,8,2,2,3,7.232366,80,false,2|2|2|3|3
C1_fanOut4_caller_c1,8,3,3,5,6.047821,100,false,3|3|5|3|5
C1_fanOut4_caller_c2,8,5,3,30,6.047821,100,false,4|5|5|30|3
C2_infTaskSimple,2,0,0,1,0.000000,40,true,0|0|0|0|1
C2_infTaskShared,2,1,0,1,0.000000,65,true,1|0|1|1|1
C2_infTaskDeep,3,1,1,2,0.000001,80,true,1|1|1|2|2
C3_multiclassMultiEntry_2refs,2,1,1,2,0.035721,65,true,2|1|1|1|1
C3_multiclassMultiEntry_3refs,2,2,1,2,0.355829,90,true,2|2|2|1|1
C3_multiclassMultiEntry_asymmetric,2,1,1,2,0.062914,65,true,1|1|1|2|1
C4_nearSaturation,3,1,1,1,0.463438,40,true,1|1|1|1|1
C4_predicateThreshold,2,0,0,0,0.000000,40,true,0|0|0|0|0
C4_lowDemand,3,0,0,0,0.000002,40,true,0|0|0|0|0
C5_satFanout_tasks5,40,18,16,19,0.000000,0,true,17|16|19|19|18
C5_satFanout_tasks10,12,15,14,16,0.000000,0,true,14|16|15|15|14
C5_satFanout_tasks20,8,32,29,63,0.000000,0,true,32|29|32|30|63
C5_satFanoutCaller_w2,18,6,6,11,0.000000,0,true,6|6|11|7|6
C5_satFanoutCaller_w3,25,12,11,14,0.000000,0,true,12|11|11|14|12
C5_satFanoutCaller_w4,28,16,15,19,0.000000,0,true,15|19|19|16|15
C6_andForkPsHost,3,1,0,1,0.000000,0,true,1|1|0|0|1
C7_deepChainMultiCall,4,5,5,8,0.000000,0,true,8|5|5|5|5
C7_deepChainAllExp,3,5,4,5,0.000000,0,true,4|5|5|5|4
