fixture_name,iters,time_ms_median,time_ms_min,time_ms_max,max_slack_vs_ln,nodes_compared,pass,all_times_ms
A1_chain_d3_N50,4,16,13,18,0.004239,60,true,13|15|18|16|16
A1_chain_d5_N20,5,14,11,16,0.001714,100,true,12|11|16|14|15
A1_chain_d5_N50,4,17,15,22,0.004239,100,true,17|19|17|22|15
A1_chain_d5_N100,3,27,25,41,0.001693,100,true,41|29|25|25|27
A1_chain_d8_N50,4,18,18,20,0.004239,160,true,18|18|18|20|18
A2_multiclassA_2refs_loadLow_N20,2,11,8,14,0.002362,65,true,8|14|11|9|13
A2_multiclassA_2refs_loadHigh_N20,2,12,8,15,0.000827,65,true,12|10|12|8|15
A2_multiclassA_2refs_loadLow_N50,2,2,2,4,0.008834,65,true,4|2|4|2|2
A2_multiclassA_2refs_loadHigh_N50,2,3,3,3,0.002792,65,true,3|3|3|3|3
A2_multiclassB_2refs_demands_3to1_N20,2,12,9,12,0.027154,65,true,9|12|12|11|12
A2_multiclassB_2refs_demands_5to1_N20,2,12,7,13,0.035557,65,true,13|10|12|12|7
A2_multiclassB_2refs_demands_3to1_N50,2,2,1,3,0.009364,65,true,2|2|2|3|1
A2_multiclassB_2refs_demands_5to1_N50,2,2,1,2,0.009912,65,true,1|2|2|1|2
A2_multiclassC_2refs_think_2to1_N20,2,11,5,12,0.016402,65,true,12|7|11|11|5
A2_multiclassC_2refs_think_4to1_N20,2,4,4,7,0.052370,65,true,4|4|4|5|7
A2_multiclassC_2refs_think_2to1_N50,2,1,1,4,0.008722,65,true,1|1|4|1|1
A2_multiclassC_2refs_think_4to1_N50,2,2,1,3,0.017487,65,true,1|2|1|2|3
A3_multiserver_c2_loadLow,3,1,1,2,0.404289,40,true,1|2|1|1|1
A3_multiserver_c2_loadMedium,4,1,1,2,0.027184,40,true,2|1|1|1|1
A3_multiserver_c2_loadHigh,4,1,1,2,0.017801,40,true,2|2|1|1|1
A3_multiserver_c4_loadLow,3,1,0,1,0.164938,40,true,1|0|1|1|1
A3_multiserver_c4_loadMedium,4,1,1,1,0.013128,40,true,1|1|1|1|1
A3_multiserver_c4_loadHigh,4,1,1,1,0.010535,40,true,1|1|1|1|1
A3_multiserver_c8_loadLow,4,1,1,1,0.015003,40,true,1|1|1|1|1
A3_multiserver_c8_loadMedium,4,1,1,1,0.014500,40,true,1|1|1|1|1
A3_multiserver_c8_loadHigh,4,1,1,1,0.012603,40,true,1|1|1|1|1
A4_threeTier_multiclass,6,3,3,5,0.014544,85,true,3|5|4|3|3
A4_multiclass_multiserver,2,1,1,2,0.117630,65,true,2|1|1|2|1
A4_multiclass_multientry,2,2,1,18,0.059337,90,true,2|2|1|18|2
A4_chainPlusFanout,7,4,4,6,0.892896,105,true,6|6|4|4|4
A4_webApplication,4,2,2,2,0.000000,85,true,2|2|2|2|2
A4_databaseBackend,5,3,2,3,0.052143,80,true,3|3|3|2|2
A4_threeTier_sequence,4,1,1,2,0.000000,0,true,2|1|1|1|1
A4_parallelService_andFork,2,1,1,1,0.000000,0,true,1|1|1|1|1
A4_retryLoop,6,2,1,3,0.000000,0,true,2|2|3|1|3
A4_replyThenLog,3,1,1,1,0.000000,0,true,1|1|1|1|1
A5_orForkUneven,4,1,1,2,0.000000,0,true,1|1|1|2|1
A5_orForkThreeWay,4,1,1,1,0.000000,0,true,1|1|1|1|1
A5_andForkThreeWay,2,1,1,1,0.000000,0,true,1|1|1|1|1
A5_andForkMultiAct,2,1,1,1,0.000000,0,true,1|1|1|1|1
A5_seqMultiEntry,4,1,1,1,0.000000,0,true,1|1|1|1|1
A5_replyAtBound,3,1,1,1,0.000000,0,true,1|1|1|1|1
A5_combinedDag,2,1,1,1,0.000000,0,true,1|1|1|1|1
A5_multiclassAndFork,2,1,1,2,0.000000,0,true,2|1|1|1|1
B_scaleAxis_tasks5_chain,5,3,3,3,0.000622,100,true,3|3|3|3|3
B_scaleAxis_tasks10_chain,5,8,7,10,0.003241,200,true,10|8|7|8|8
B_scaleAxis_tasks20_chain,5,21,19,23,0.088912,400,true,19|21|23|21|19
B_scaleAxis_tasks40_chain,5,66,62,81,0.043901,800,true,81|67|62|66|64
B_scaleAxis_tasks60_chain,5,149,142,161,0.062172,1200,true,146|149|142|161|156
B_scaleAxis_tasks5_fanout,8,5,4,8,5.611444,100,false,4|5|5|8|5
B_scaleAxis_tasks10_fanout,8,12,11,19,9.316127,200,false,11|12|18|19|11
B_scaleAxis_tasks20_fanout,8,32,30,37,11.882587,400,false,30|37|32|32|32
B_scaleAxis_tasks40_fanout,7,121,114,162,0.000000,0,true,116|121|133|114|162
B_scaleAxis_tasks60_fanout,7,299,291,347,0.000000,0,true,347|291|299|299|340
C1_fanOut2_caller_c1,7,2,1,2,5.860080,60,false,1|2|2|2|2
C1_fanOut2_caller_c2,7,1,1,3,5.860080,60,false,1|3|2|1|1
C1_fanOut3_caller_c1,7,2,2,3,7.231840,80,false,2|2|3|2|3
C1_fanOut3_caller_c2,7,2,2,2,7.231840,80,false,2|2|2|2|2
C1_fanOut4_caller_c1,8,3,3,5,6.047821,100,false,3|5|3|3|4
C1_fanOut4_caller_c2,8,3,3,4,6.047821,100,false,3|3|4|3|3
C2_infTaskSimple,2,0,0,0,0.000000,40,true,0|0|0|0|0
C2_infTaskShared,2,0,0,1,0.000000,65,true,1|0|0|0|0
C2_infTaskDeep,3,1,1,1,0.000001,80,true,1|1|1|1|1
C3_multiclassMultiEntry_2refs,2,1,1,1,0.035721,65,true,1|1|1|1|1
C3_multiclassMultiEntry_3refs,2,1,1,1,0.355829,90,true,1|1|1|1|1
C3_multiclassMultiEntry_asymmetric,2,1,1,2,0.062914,65,true,1|1|2|1|1
C4_nearSaturation,3,1,0,1,0.463438,40,true,1|0|1|1|1
C4_predicateThreshold,2,0,0,0,0.000000,40,true,0|0|0|0|0
C4_lowDemand,3,0,0,1,0.000002,40,true,1|0|0|0|0
C5_satFanout_tasks5,38,16,15,20,0.000000,0,true,18|20|16|15|15
C5_satFanout_tasks10,12,14,13,16,0.000000,0,true,14|13|15|14|16
C5_satFanout_tasks20,8,30,30,35,0.000000,0,true,35|34|30|30|30
C5_satFanoutCaller_w2,17,6,6,9,0.000000,0,true,9|6|6|7|6
C5_satFanoutCaller_w3,22,11,10,11,0.000000,0,true,10|11|11|11|11
C5_satFanoutCaller_w4,26,16,15,19,0.000000,0,true,19|15|17|16|16
C6_andForkPsHost,3,0,0,1,0.000000,0,true,1|0|0|0|0
C7_deepChainMultiCall,4,5,4,7,0.000000,0,true,4|7|6|5|5
C7_deepChainAllExp,3,4,4,5,0.000000,0,true,4|5|5|4|4
