fixture_name,iters,time_ms_median,time_ms_min,time_ms_max,max_slack_vs_ln,nodes_compared,pass,all_times_ms
A1_chain_d3_N50,6,22,17,26,0.019656,60,true,22|22|18|26|17
A1_chain_d5_N20,7,16,16,18,0.006896,100,true,18|16|17|16|16
A1_chain_d5_N50,6,26,23,27,0.019656,100,true,27|25|23|27|26
A1_chain_d5_N100,6,46,41,49,0.017124,100,true,46|41|49|47|44
A1_chain_d8_N50,6,26,23,32,0.019653,160,true,25|26|23|26|32
A2_multiclassA_2refs_loadLow_N20,2,60,20,61,0.002362,65,true,61|59|61|60|20
A2_multiclassA_2refs_loadHigh_N20,2,9,5,10,0.000827,65,true,8|5|10|10|9
A2_multiclassA_2refs_loadLow_N50,2,3,2,4,0.008834,65,true,2|4|4|3|3
A2_multiclassA_2refs_loadHigh_N50,2,3,2,4,0.002792,65,true,3|2|2|4|4
A2_multiclassB_2refs_demands_3to1_N20,2,9,6,10,0.027154,65,true,8|9|10|9|6
A2_multiclassB_2refs_demands_5to1_N20,2,5,5,8,0.035557,65,true,5|8|5|5|5
A2_multiclassB_2refs_demands_3to1_N50,2,2,1,2,0.009364,65,true,2|2|2|1|1
A2_multiclassB_2refs_demands_5to1_N50,2,1,1,2,0.009912,65,true,2|1|2|1|1
A2_multiclassC_2refs_think_2to1_N20,2,5,4,5,0.016402,65,true,5|5|4|4|5
A2_multiclassC_2refs_think_4to1_N20,2,4,4,5,0.052370,65,true,4|4|4|5|4
A2_multiclassC_2refs_think_2to1_N50,2,1,1,3,0.008722,65,true,2|1|3|1|1
A2_multiclassC_2refs_think_4to1_N50,2,1,1,2,0.017487,65,true,1|1|1|2|2
A3_multiserver_c2_loadLow,3,1,1,1,383.001986,40,false,1|1|1|1|1
A3_multiserver_c2_loadMedium,3,1,1,1,190.259569,40,false,1|1|1|1|1
A3_multiserver_c2_loadHigh,3,1,0,1,113.953074,40,false,1|1|1|0|1
A3_multiserver_c4_loadLow,3,1,0,1,180.253916,40,false,1|0|1|1|0
A3_multiserver_c4_loadMedium,3,1,1,1,95.125380,40,false,1|1|1|1|1
A3_multiserver_c4_loadHigh,6,1,1,1,0.033616,40,true,1|1|1|1|1
A3_multiserver_c8_loadLow,3,1,1,1,181.333520,40,false,1|1|1|1|1
