fixture_name,iters,time_ms_median,time_ms_min,time_ms_max,max_slack_vs_ln,nodes_compared,pass,all_times_ms
A1_chain_d3_N50,3,13,12,19,0.000043,60,true,19|13|12|12|13
A1_chain_d5_N20,3,8,7,11,0.000001,100,true,11|9|7|7|8
A1_chain_d5_N50,3,15,12,15,0.000042,100,true,15|15|15|12|14
A1_chain_d5_N100,3,56,45,76,0.000003,100,true,56|59|76|50|45
A1_chain_d8_N50,3,19,16,20,0.000104,160,true,16|20|20|17|19
A2_multiclassA_2refs_loadLow_N20,2,17,16,20,0.002362,65,true,20|17|17|17|16
A2_multiclassA_2refs_loadHigh_N20,2,16,14,18,0.000827,65,true,17|14|16|16|18
A2_multiclassA_2refs_loadLow_N50,2,3,3,4,0.008834,65,true,3|4|3|4|3
A2_multiclassA_2refs_loadHigh_N50,2,2,2,3,0.002792,65,true,3|2|2|2|2
A2_multiclassB_2refs_demands_3to1_N20,2,11,10,12,0.027154,65,true,11|11|10|12|10
A2_multiclassB_2refs_demands_5to1_N20,2,18,15,22,0.035557,65,true,15|16|19|22|18
A2_multiclassB_2refs_demands_3to1_N50,2,2,2,3,0.009364,65,true,2|2|3|2|2
A2_multiclassB_2refs_demands_5to1_N50,2,1,1,2,0.009912,65,true,2|1|1|2|1
A2_multiclassC_2refs_think_2to1_N20,2,12,11,14,0.016402,65,true,14|12|11|12|12
A2_multiclassC_2refs_think_4to1_N20,2,16,16,18,0.052370,65,true,16|17|16|18|16
A2_multiclassC_2refs_think_2to1_N50,2,2,1,3,0.008722,65,true,2|2|3|1|1
A2_multiclassC_2refs_think_4to1_N50,2,1,1,2,0.017487,65,true,2|1|1|1|1
A3_multiserver_c2_loadLow,3,1,1,1,0.000000,40,true,1|1|1|1|1
A3_multiserver_c2_loadMedium,3,1,1,2,0.000000,40,true,1|2|1|1|1
A3_multiserver_c2_loadHigh,3,1,1,2,0.000000,40,true,2|1|1|1|1
A3_multiserver_c4_loadLow,3,1,1,2,0.000000,40,true,1|1|1|2|1
A3_multiserver_c4_loadMedium,3,1,1,1,0.000000,40,true,1|1|1|1|1
A3_multiserver_c4_loadHigh,3,1,1,1,0.000000,40,true,1|1|1|1|1
A3_multiserver_c8_loadLow,3,1,1,2,0.000000,40,true,1|1|1|1|2
A3_multiserver_c8_loadMedium,3,2,1,2,0.000000,40,true,1|2|1|2|2
A3_multiserver_c8_loadHigh,3,1,1,2,0.000000,40,true,1|2|1|1|2
A4_threeTier_multiclass,5,7,6,11,0.028191,85,true,11|9|7|7|6
A4_multiclass_multiserver,2,2,1,3,0.117630,65,true,2|2|3|1|1
A4_multiclass_multientry,2,2,1,3,0.059337,90,true,2|3|1|1|2
A4_chainPlusFanout,6,5,4,7,0.892897,105,true,4|6|7|5|4
A4_webApplication,4,2,1,2,0.000000,85,true,2|2|2|2|1
A4_databaseBackend,4,2,2,3,0.000000,80,true,2|2|3|2|3
A4_threeTier_sequence,4,1,1,1,0.000000,0,true,1|1|1|1|1
A4_parallelService_andFork,2,1,1,1,0.000000,0,true,1|1|1|1|1
A4_retryLoop,4,1,1,2,0.000000,0,true,1|2|2|1|1
A4_replyThenLog,3,1,1,1,0.000000,0,true,1|1|1|1|1
A5_orForkUneven,3,1,1,1,0.000000,0,true,1|1|1|1|1
A5_orForkThreeWay,3,1,1,1,0.000000,0,true,1|1|1|1|1
A5_andForkThreeWay,2,1,1,1,0.000000,0,true,1|1|1|1|1
A5_andForkMultiAct,2,1,1,1,0.000000,0,true,1|1|1|1|1
A5_seqMultiEntry,3,1,1,1,0.000000,0,true,1|1|1|1|1
A5_replyAtBound,3,1,1,1,0.000000,0,true,1|1|1|1|1
A5_combinedDag,2,1,1,1,0.000000,0,true,1|1|1|1|1
A5_multiclassAndFork,2,1,1,2,0.000000,0,true,2|1|1|1|1
B_scaleAxis_tasks5_chain,3,3,2,3,0.000418,100,true,2|3|3|3|3
B_scaleAxis_tasks10_chain,3,6,6,8,0.003630,200,true,8|6|6|6|7
B_scaleAxis_tasks20_chain,3,16,16,19,0.089786,400,true,16|19|16|18|16
B_scaleAxis_tasks40_chain,3,61,55,75,0.044153,800,true,55|58|68|75|61
B_scaleAxis_tasks60_chain,3,156,144,162,0.063045,1200,true,161|162|144|156|156
B_scaleAxis_tasks5_fanout,6,4,4,11,5.612400,100,false,4|4|4|6|11
B_scaleAxis_tasks10_fanout,7,11,10,14,9.314958,200,false,11|12|14|10|10
B_scaleAxis_tasks20_fanout,7,32,27,35,11.882675,400,false,35|28|34|32|27
B_scaleAxis_tasks40_fanout,5,114,101,117,0.000000,0,true,117|101|114|116|109
B_scaleAxis_tasks60_fanout,5,271,260,297,0.000000,0,true,260|297|271|273|266
C1_fanOut2_caller_c1,6,1,1,2,5.860985,60,false,1|1|1|1|2
C1_fanOut2_caller_c2,6,1,1,2,5.860985,60,false,2|2|1|1|1
C1_fanOut3_caller_c1,7,2,2,2,7.231228,80,false,2|2|2|2|2
C1_fanOut3_caller_c2,7,2,2,2,7.231228,80,false,2|2|2|2|2
C1_fanOut4_caller_c1,7,3,2,3,6.046303,100,false,2|3|3|3|3
C1_fanOut4_caller_c2,7,3,3,16,6.046303,100,false,3|16|3|3|3
C2_infTaskSimple,2,0,0,1,0.000000,40,true,1|0|0|0|0
C2_infTaskShared,2,0,0,1,0.000000,65,true,0|1|0|0|0
C2_infTaskDeep,3,1,1,2,0.000001,80,true,1|1|1|1|2
C3_multiclassMultiEntry_2refs,2,1,1,1,0.035721,65,true,1|1|1|1|1
C3_multiclassMultiEntry_3refs,2,1,1,2,0.355829,90,true,2|1|1|1|1
C3_multiclassMultiEntry_asymmetric,2,1,1,2,0.062914,65,true,1|1|2|2|1
C4_nearSaturation,3,1,1,2,0.463438,40,true,1|1|1|2|1
C4_predicateThreshold,2,0,0,1,0.000000,40,true,1|0|0|1|0
C4_lowDemand,3,0,0,0,0.000002,40,true,0|0|0|0|0
C5_satFanout_tasks5,100,47,45,51,0.000000,0,true,51|47|47|45|45
C5_satFanout_tasks10,14,19,18,20,0.000000,0,true,18|19|20|19|19
C5_satFanout_tasks20,7,31,26,31,0.000000,0,true,28|31|31|31|26
C5_satFanoutCaller_w2,26,10,9,13,0.000000,0,true,9|10|13|10|9
C5_satFanoutCaller_w3,43,22,19,26,0.000000,0,true,21|23|22|19|26
C5_satFanoutCaller_w4,55,35,34,37,0.000000,0,true,34|36|35|35|37
C6_andForkPsHost,3,1,0,1,0.000000,0,true,0|0|1|1|1
C7_deepChainMultiCall,4,8,6,9,0.000000,0,true,8|6|7|9|9
C7_deepChainAllExp,3,5,5,8,0.000000,0,true,6|5|5|5|8
